"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"973","8.4372134017577216E-1","2.9920822098800042E-29","-4.4837351221154841E-33","-4.6465849110005491E-15","-5.4345084296583898E-2","-1.7341656734658420E-33","3.1859252458936900E+0","2.7001347016456005E+0","1.1968762371045468E+1","1.3095791257954099E+3","1.215058560962404E-2"
"972","8.3079083286778554E-1","-1.6371367541120182E-28","-1.2586770330638759E-32","3.0636513901851762E-15","5.3769916695312357E-2","2.3751756734070944E-32","3.1858641052084500E+0","2.7003528998277777E+0","1.1969729568048891E+1","1.3088726442407101E+3","1.215058560962404E-2"
"971","8.4394727424560323E-1","-1.1482667375203245E-28","-2.8050233946496836E-33","-2.8171917699255315E-15","-5.6066235727713166E-2","8.0728837784246828E-33","3.1857720224334600E+0","2.7006816821649542E+0","1.1971186946328228E+1","1.3078091336677001E+3","1.215058560962404E-2"
"970","8.3061279297145374E-1","4.9892915268056222E-29","1.1225477342725500E-32","3.6750204256020739E-15","5.5413120339343792E-2","9.7769391640942119E-33","3.1857088491031100E+0","2.7009073532605905E+0","1.1972187268169964E+1","1.3070798654519101E+3","1.215058560962404E-2"
"969","8.4417402133882269E-1","-1.0438558293487151E-28","3.7213917707767060E-33","-2.9960161922599153E-15","-5.7788708461834412E-2","3.7007618449197749E-33","3.1856141169288801E+0","2.7012459287019301E+0","1.1973688055889774E+1","1.3059868218644599E+3","1.215058560962404E-2"
"968","8.3043538425556074E-1","-1.4511894796909452E-28","1.4164683417521548E-32","7.0382350883584387E-15","5.7055299384778387E-2","-3.2277335141940798E-32","3.1855488894533299E+0","2.7014791709230113E+0","1.1974721937909553E+1","1.3052345857451401E+3","1.215058560962404E-2"
"967","8.4440158310765268E-1","1.0018995343629184E-28","4.1025987112766197E-33","-2.4899688216853729E-15","-5.9512504888600659E-2","-6.3999672381084361E-33","3.1854515330812800E+0","2.7018274788031387E+0","1.1976265866161233E+1","1.3041123914950599E+3","1.215058560962404E-2"
"966","8.3019981473126547E-1","8.0947135210799227E-29","-8.2673810737117385E-33","4.4507087287990503E-15","5.9243288089731970E-2","7.8424398658894816E-33","3.1853282961363099E+0","2.7022686849977484E+0","1.1978221580480485E+1","1.3026928566423901E+3","1.215058560962404E-2"
"965","8.3002386431416797E-1","-8.3360830645364105E-29","-1.6804749689920340E-32","8.8776878306721510E-16","6.0883099995990092E-2","1.0969219574246242E-32","3.1851573679777498E+0","2.7028812002538212E+0","1.1980936648563610E+1","1.3007257833794399E+3","1.215058560962404E-2"
"964","8.2984853261458758E-1","1.0450835449919916E-28","-6.5785013201113251E-33","5.1207185292674981E-16","6.2521907602308510E-2","1.7345330154504739E-33","3.1849817418463502E+0","2.7035112386888893E+0","1.1983729390832860E+1","1.2987068280796600E+3","1.215058560962404E-2"
"963","8.2967381582787081E-1","4.5691881617111996E-29","-2.4095847440443644E-32","2.7691850370932105E-16","6.4159717067070993E-2","4.2674206516771668E-32","3.1848014194673402E+0","2.7041588513971861E+0","1.1986600033771284E+1","1.2966361867023900E+3","1.215058560962404E-2"
"962","8.2949971011843970E-1","6.4782269676411960E-30","2.3265454721135764E-32","2.1672070395837746E-15","6.5796534579188173E-2","-2.6585403416163150E-32","3.1846164025892101E+0","2.7048240910729731E+0","1.1989548810954300E+1","1.2945140599338299E+3","1.215058560962404E-2"
"961","8.2932621161945308E-1","8.3925898371293833E-30","-8.5826369036587678E-33","1.6330788663778516E-15","6.7432366357355181E-2","3.4504708857652901E-32","3.1844266929828500E+0","2.7055070120262039E+0","1.1992575963119135E+1","1.2923406531009900E+3","1.215058560962404E-2"
"960","8.2915331643244816E-1","-5.0023184183842561E-29","1.5515805440564316E-33","7.5768820386084405E-16","6.9067218649328577E-2","-8.7715153359488929E-33","3.1842322924407802E+0","2.7062076701979718E+0","1.1995681738233284E+1","1.2901161761667299E+3","1.215058560962404E-2"
"959","8.2898102062697321E-1","9.4807020622069403E-29","1.8542872371244637E-34","1.3596168665838737E-15","7.0701097731177498E-2","-7.2162892900369737E-33","3.1840332027763698E+0","2.7069261231766366E+0","1.1998866391566011E+1","1.2878408437330600E+3","1.215058560962404E-2"
"958","8.2880932024019816E-1","-1.0948994231504344E-29","5.1090863618094329E-33","1.0641957184407496E-15","7.2334009906506846E-2","7.2046401410203248E-33","3.1838294258231299E+0","2.7076624302143553E+0","1.2002130185761617E+1","1.2855148749369700E+3","1.215058560962404E-2"
"957","8.2863821127651394E-1","8.4058104789031760E-29","3.0446432160874036E-32","2.0002373117113620E-15","7.3965961505665950E-2","-2.7269070930601393E-32","3.1836209634340000E+0","2.7084166522435078E+0","1.2005473390912245E+1","1.2831384934887701E+3","1.215058560962404E-2"
"956","8.2846768970711748E-1","2.2213094696605897E-30","3.4837758733335503E-34","1.4497651954222346E-15","7.5596958884936491E-2","-1.4169197315828706E-32","3.1834078174807101E+0","2.7091888518939138E+0","1.2008896284634208E+1","1.2807119275794400E+3","1.215058560962404E-2"
"955","8.2829775146957674E-1","3.7074036314761882E-29","-6.8611136719360195E-33","2.4204426275619984E-15","7.7227008425695895E-2","1.1600072127502039E-34","3.1831899898531701E+0","2.7099790935101034E+0","1.2012399152144528E+1","1.2782354099216800E+3","1.215058560962404E-2"
"954","8.2812839246738457E-1","-5.3887027593940509E-29","-3.6851512799408549E-32","1.5812446990124577E-15","7.8856116533557966E-2","-9.3629770735086351E-33","3.1829674824588601E+0","2.7107874431690062E+0","1.2015982286339362E+1","1.2757091776441700E+3","1.215058560962404E-2"
"953","8.2795960856949058E-1","-1.2131994276856473E-28","7.4390924892918300E-33","7.6594669197952531E-16","8.0484289637484718E-2","7.7977593256147264E-33","3.1827402972223600E+0","2.7116139686980367E+0","1.2019645987874156E+1","1.2731334722744100E+3","1.215058560962404E-2"
"952","8.2779139560982917E-1","2.3533623009800577E-30","-3.8317060381296236E-33","3.8505848362355237E-16","8.2111534188871682E-2","-1.2098963684934526E-32","3.1825084360847500E+0","2.7124587396933633E+0","1.2023390565244631E+1","1.2705085397868700E+3","1.215058560962404E-2"
"951","8.2762374938681327E-1","1.4079673084010141E-29","2.8178503890058564E-32","1.3103877843332942E-15","8.3737856660602086E-2","6.0353171355398543E-33","3.1822719010032698E+0","2.7133218275387785E+0","1.2027216334870426E+1","1.2678346304578399E+3","1.215058560962404E-2"
"950","8.2745666566282949E-1","-4.0583803424667661E-29","1.1487659602732903E-32","2.0917319686348251E-15","8.5363263546084839E-2","-1.1019648281896518E-32","3.1820306939508098E+0","2.7142033054245207E+0","1.2031123621178532E+1","1.2651119989153301E+3","1.215058560962404E-2"
"949","8.2729014016370295E-1","2.3958493338252215E-29","2.6192012476716964E-32","1.1734656221356300E-15","8.6987761358236326E-2","-3.8618045709824283E-33","3.1817848169156102E+0","2.7151032483668707E+0","1.2035112756690150E+1","1.2623409040497099E+3","1.215058560962404E-2"
"948","8.2712416857815907E-1","-1.0714482410565527E-29","-5.9816299575490988E-32","-9.6051723503795583E-16","8.8611356628434418E-2","1.9186606873217508E-32","3.1815342719008899E+0","2.7160217332280823E+0","1.2039184082109042E+1","1.2595216090447600E+3","1.215058560962404E-2"
"947","8.2695874655725399E-1","-6.8053861102301674E-29","-5.0815163173052469E-32","3.4866907245263282E-16","9.0234055905455801E-2","5.3423654197820236E-33","3.1812790609246000E+0","2.7169588387360770E+0","1.2043337946408831E+1","1.2566543813049000E+3","1.215058560962404E-2"
"946","8.2679386971379598E-1","6.4374555479360326E-29","4.9586536477573014E-32","1.0110992276682088E-15","9.1855865754350272E-2","-2.0403196506544543E-32","3.1810191860191801E+0","2.7179146455053518E+0","1.2047574706925673E+1","1.2537394924358700E+3","1.215058560962404E-2"
"945","8.2662953362175418E-1","3.7231362449478814E-29","1.9011458214944987E-32","2.3767033848723540E-15","9.3476792755286767E-2","-1.4125151542503394E-33","3.1807546492313898E+0","2.7188892360576333E+0","1.2051894729449813E+1","1.2507772181999401E+3","1.215058560962404E-2"
"944","8.2646573381564004E-1","1.3847667511066825E-29","3.4301865552475007E-32","6.4694531912101020E-16","9.5096843502349149E-2","-1.2019218148174742E-32","3.1804854526221602E+0","2.7198826948430943E+0","1.2056298388319634E+1","1.2477678385181100E+3","1.215058560962404E-2"
"943","8.2630246578987665E-1","-8.3066736686263217E-29","-3.4416264662697032E-32","-5.8345996936017960E-16","9.6716024602304496E-2","5.5875654598398909E-33","3.1802115982665300E+0","2.7208951082620185E+0","1.2060786066517679E+1","1.2447116374190300E+3","1.215058560962404E-2"
"942","8.2613972499814992E-1","8.7549364460374132E-29","-2.2090559872432396E-32","2.2813007708838288E-15","9.8334342673297034E-2","1.0305923376907749E-32","3.1799330882536498E+0","2.7219265646867354E+0","1.2065358155767894E+1","1.2416089030086600E+3","1.215058560962404E-2"
"941","8.2597750685274396E-1","3.5640508039659291E-29","3.5754259352576993E-32","-1.9156347882915149E-15","9.9951804343522993E-2","-2.1780734826386165E-34","3.1796499246867702E+0","2.7229771544838282E+0","1.2070015056634055E+1","1.2384599274281200E+3","1.215058560962404E-2"
"940","8.2581580672385102E-1","2.8419200111673332E-29","1.7236273666107202E-32","1.0080402146214987E-15","1.0156841624983180E-1","-1.8845666491705012E-32","3.1793621096833302E+0","2.7240469700370973E+0","1.2074757178621571E+1","1.2352650068758901E+3","1.215058560962404E-2"
